,avgcpu,std,labels
0,0.1301693618025498,0.3213559076814397,-1.6328113862646303
1,0.1301693618025498,0.42545985361078587,-0.9281827208419858
2,0.1301693618025498,0.5009761171640635,-0.4703851462220386
3,0.1301693618025498,0.5602965304004298,-0.3101805782170146
4,0.1301693618025498,0.6087553242309166,-0.3442399214740872
5,0.1301693618025498,0.6492772182327835,-0.4814261412638724
6,0.1301693618025498,0.6836913594263794,-0.8921588284975496
7,0.1301693618025498,0.7132413001018721,-1.6267034823706774
8,0.1301693618025498,0.7388225411379927,-2.391817695550042
9,0.1301693618025498,0.7611074856883818,-2.859761739699901
10,0.1301693618025498,0.7806172025407514,-3.250825406361253
11,0.1301693618025498,0.7977654886196077,-2.9292029050631334
12,0.1301693618025498,0.8128873869511228,-2.9452401773783357
13,0.1301693618025498,0.826258449109049,-3.212642366806571
14,0.1301693618025498,0.8381082139135986,-3.0345415607214816
15,0.1301693618025498,0.8486299235052289,-3.1037134675494586
16,0.1301693618025498,0.8579877068016187,-3.0426324718086257
17,0.1301693618025498,0.8663220076423818,-2.6412602194812735
18,0.1301693618025498,0.8737537650379809,-2.3175832170266246
19,0.1301693618025498,0.8803876862510963,-2.2131891381711366
20,0.1301693618025498,0.8863148472648067,-2.1265897586349407
21,0.1301693618025498,0.8916147857016391,-2.1451754671709926
22,0.1301693618025498,0.8963572046664362,-2.2974917476181083
23,0.1301693618025498,0.9006033740670272,-2.41107046711989
24,0.1301693618025498,0.9044072936706615,-2.19055061563517
25,0.1301693618025498,0.9078166663036864,-2.448423740415347
26,0.1301693618025498,0.9108737181518598,-2.6506230236494095
27,0.1301693618025498,0.9136158947253376,-2.6130790569805553
28,0.1301693618025498,0.9160764548163763,-2.707308056205927
29,0.1301693618025498,0.918284980086746,-1.8723667569259819
30,0.1301693618025498,0.920267814352152,-2.529191079453877
31,0.1301693618025498,0.9220484438853643,-2.360304282760572
32,0.1301693618025498,0.9236478279267994,-2.6038555616639
33,0.1301693618025498,0.9250846869187471,-1.9511076937541478
34,0.1301693618025498,0.9263757546563435,-1.8147262477952808
35,0.1301693618025498,0.9275359994930763,-1.8822399905356448
36,0.1301693618025498,0.9285788188903035,-1.975023009566324
37,0.1301693618025498,0.9295162109133228,-2.458136785487431
38,0.1301693618025498,0.9303589257163876,-2.3253234066095825
39,0.1301693618025498,0.9311165995992823,-2.2441078168556556
40,0.1301693618025498,0.9317978738383255,-2.7192885374381497
41,0.1301693618025498,0.932410500179146,-2.442348259458117
42,0.1301693618025498,0.9329614346149643,-2.4259474711678317
43,0.1301693618025498,0.9334569208526843,-2.3227694474065657
44,0.1301693618025498,0.9339025646821744,-2.2351221684452307
45,0.1301693618025498,0.9343034003055738,-2.145310268697031
46,0.1301693618025498,0.934663949548381,-2.093919134861896
47,0.1301693618025498,0.9349882747585078,-2.351948983690069
48,0.1301693618025498,0.9352800261002171,-2.266939016068186
49,0.1301693618025498,0.9355424838642705,-1.593336621968111
50,0.1301693618025498,0.9357785963415686,-1.8211517408407591
51,0.1301693618025498,0.9359910137432972,-1.89856967848304
52,0.1301693618025498,0.9361821185946423,-1.9579060980725218
53,0.1301693618025498,0.9363540529802847,-1.9710952874107275
54,0.1301693618025498,0.9365087429771355,-1.7636491681080422
55,0.1301693618025498,0.9366479205722507,-1.8589299090718745
56,0.1301693618025498,0.9367731433308794,-1.6740903334305752
57,0.1301693618025498,0.9368858120505248,-1.4576400961884
58,0.1301693618025498,0.9369871866112341,-1.2433091788542108
59,0.1301693618025498,0.9370784002096381,-1.3351545737317752
60,0.1301693618025498,0.9371604721441509,-1.548688666342331
61,0.1301693618025498,0.9372343193009122,-1.9787628997725402
62,0.1301693618025498,0.9373007664742051,-2.071137804429563
63,0.1301693618025498,0.9373605556409998,-1.9481540607125993
64,0.1301693618025498,0.9374143542967249,-2.1484497118313355
65,0.1301693618025498,0.9374627629481914,-1.8918378205181863
66,0.1301693618025498,0.9375063218496207,-1.859543409767242
67,0.1301693618025498,0.9375455170588229,-1.3627583431056336
68,0.1301693618025498,0.937580785882621,-1.6082073838592714
